po_line_id,po_id,po_name,po_state,supplier_id,supplier_name,sede_id,sede_name,warehouse_id,warehouse_name,product_id,product_tmpl_id,product_name,category,is_storable,is_child_sku,product_qty,qty_received,price_unit,supplier_lead_time_decl,supplier_min_qty,supplier_price,date_order,date_approve,date_planned,effective_date,approve_dow,approve_month,planned_lead_time_days,lead_time_days,approve_hour,approval_lag_hours,planned_gap_days,is_storable_num,is_child_sku_num
192,96,P00096,purchase,5397,LIQUI MOLY PERU S.A.C.,19,LOS OLIVOS,18,LOS OLIVOS-001,121.0,112.0,ACEITE 0W16 SPECIAL TEC AA - 4.00 L,ACEITE,t,t,4.0,4.0,150.0,1.0,0.0,150.0,2026-04-28 17:12:29,2026-04-28 17:17:43,2026-04-29 17:12:29,2026-04-29 17:58:49,2,4,1,1,17.0,0.08722222222222223,0.9963657407407407,1,1
180,95,P00095,purchase,5397,LIQUI MOLY PERU S.A.C.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,129.0,120.0,ACEITE 5W30 MOLYGEN NEW GENERATION - 205.00 L,ACEITE,t,t,3.0,3.0,5700.0,1.0,0.0,6500.01,2026-04-27 17:37:08,2026-04-28 17:37:11,2026-04-28 17:37:08,2026-04-29 21:17:43,2,4,0,1,17.0,24.000833333333333,-3.472222222222222e-05,1,1
181,95,P00095,purchase,5397,LIQUI MOLY PERU S.A.C.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,114.0,105.0,ADITIVO LIMPIADOR EXTERIOR DE CARBURADORES 400ML - 1.00 Unidades,ADITIVO,t,t,72.0,72.0,28.0,1.0,0.0,32.0,2026-04-27 17:37:08,2026-04-28 17:37:11,2026-04-28 17:37:08,2026-04-29 21:17:43,2,4,0,1,17.0,24.000833333333333,-3.472222222222222e-05,1,1
182,95,P00095,purchase,5397,LIQUI MOLY PERU S.A.C.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,115.0,106.0,ADITIVO LIMPIADOR DE SENSORES DE MASA DE AIRE 200ML - 1.00 Unidades,ADITIVO,t,t,24.0,24.0,50.0,1.0,0.0,50.0,2026-04-27 17:37:08,2026-04-28 17:37:11,2026-04-28 17:37:08,2026-04-29 21:17:43,2,4,0,1,17.0,24.000833333333333,-3.472222222222222e-05,1,1
183,95,P00095,purchase,5397,LIQUI MOLY PERU S.A.C.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,333.0,324.0,ADITIVO DE ACEITE PROTECTOR DE MOTOR - 1 Unidades,ADITIVO,t,t,24.0,24.0,21.0,1.0,0.0,21.0,2026-04-27 17:37:08,2026-04-28 17:37:11,2026-04-28 17:37:08,2026-04-29 21:17:43,2,4,0,1,17.0,24.000833333333333,-3.472222222222222e-05,1,1
184,95,P00095,purchase,5397,LIQUI MOLY PERU S.A.C.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,216.0,207.0,ADITIVO CERATEC ANTIFRICCIONANTE DE MOTOR 300ML - 1 Unidades,ADITIVO,t,t,6.0,6.0,73.0,1.0,0.0,76.0,2026-04-27 17:37:08,2026-04-28 17:37:11,2026-04-28 17:37:08,2026-04-29 21:17:43,2,4,0,1,17.0,24.000833333333333,-3.472222222222222e-05,1,1
185,95,P00095,purchase,5397,LIQUI MOLY PERU S.A.C.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,163.0,154.0,ACEITE 5W30 TOP TEC 4200 NEW GENERATION - 5.00 L,ACEITE,t,t,8.0,8.0,238.0,1.0,0.0,238.0,2026-04-27 17:37:08,2026-04-28 17:37:11,2026-04-28 17:37:08,2026-04-29 21:17:43,2,4,0,1,17.0,24.000833333333333,-3.472222222222222e-05,1,1
186,95,P00095,purchase,5397,LIQUI MOLY PERU S.A.C.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,158.0,149.0,ACEITE 5W30 TOP TEC 4300 - 5.00 L,ACEITE,t,t,4.0,4.0,185.0,1.0,0.0,185.0,2026-04-27 17:37:08,2026-04-28 17:37:11,2026-04-28 17:37:08,2026-04-29 21:17:43,2,4,0,1,17.0,24.000833333333333,-3.472222222222222e-05,1,1
187,95,P00095,purchase,5397,LIQUI MOLY PERU S.A.C.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,186.0,177.0,ACEITE 10W30 MOLYGEN NEW GENERATION - 4.00 L,ACEITE,t,t,4.0,4.0,160.0,1.0,0.0,170.0,2026-04-27 17:37:08,2026-04-28 17:37:11,2026-04-28 17:37:08,2026-04-29 21:17:43,2,4,0,1,17.0,24.000833333333333,-3.472222222222222e-05,1,1
188,95,P00095,purchase,5397,LIQUI MOLY PERU S.A.C.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,8198.0,8191.0,ACEITE 10W30 SPECIAL TEC AA BENZIN - 5.00 L,ACEITE,t,t,4.0,4.0,155.0,1.0,0.0,154.95,2026-04-27 17:37:08,2026-04-28 17:37:11,2026-04-28 17:37:08,2026-04-29 21:17:43,2,4,0,1,17.0,24.000833333333333,-3.472222222222222e-05,1,1
189,95,P00095,purchase,5397,LIQUI MOLY PERU S.A.C.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,8199.0,8192.0,ACEITE 5W30 SPECIAL TEC AA - 5.00 L,ACEITE,t,t,4.0,4.0,175.0,1.0,0.0,200.0,2026-04-27 17:37:08,2026-04-28 17:37:11,2026-04-28 17:37:08,2026-04-29 21:17:43,2,4,0,1,17.0,24.000833333333333,-3.472222222222222e-05,1,1
190,95,P00095,purchase,5397,LIQUI MOLY PERU S.A.C.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,8204.0,8197.0,LIQUIDO PARA FRENOS DOT 4 - 5.00 L,ADITIVO,t,t,8.0,8.0,160.0,1.0,0.0,160.0,2026-04-27 17:37:08,2026-04-28 17:37:11,2026-04-28 17:37:08,2026-04-29 21:17:43,2,4,0,1,17.0,24.000833333333333,-3.472222222222222e-05,1,1
191,95,P00095,purchase,5397,LIQUI MOLY PERU S.A.C.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,121.0,112.0,ACEITE 0W16 SPECIAL TEC AA - 4.00 L,ACEITE,t,t,4.0,4.0,150.0,1.0,0.0,150.0,2026-04-27 17:37:08,2026-04-28 17:37:11,2026-04-28 17:37:08,2026-04-29 21:17:43,2,4,0,1,17.0,24.000833333333333,-3.472222222222222e-05,1,1
193,97,P00097,purchase,5397,LIQUI MOLY PERU S.A.C.,19,LOS OLIVOS,18,LOS OLIVOS-001,186.0,177.0,ACEITE 10W30 MOLYGEN NEW GENERATION - 4.00 L,ACEITE,t,t,16.0,16.0,160.0,1.0,0.0,170.0,2026-04-28 17:30:12,2026-04-28 17:37:19,2026-04-29 17:30:12,2026-05-01 00:05:41,2,4,1,3,17.0,0.11861111111111111,0.9950578703703704,1,1
194,97,P00097,purchase,5397,LIQUI MOLY PERU S.A.C.,19,LOS OLIVOS,18,LOS OLIVOS-001,114.0,105.0,ADITIVO LIMPIADOR EXTERIOR DE CARBURADORES 400ML - 1.00 Unidades,ADITIVO,t,t,36.0,36.0,28.0,1.0,0.0,32.0,2026-04-28 17:30:12,2026-04-28 17:37:19,2026-04-29 17:30:12,2026-05-01 00:05:41,2,4,1,3,17.0,0.11861111111111111,0.9950578703703704,1,1
195,97,P00097,purchase,5397,LIQUI MOLY PERU S.A.C.,19,LOS OLIVOS,18,LOS OLIVOS-001,115.0,106.0,ADITIVO LIMPIADOR DE SENSORES DE MASA DE AIRE 200ML - 1.00 Unidades,ADITIVO,t,t,18.0,18.0,50.0,1.0,0.0,50.0,2026-04-28 17:30:12,2026-04-28 17:37:19,2026-04-29 17:30:12,2026-05-01 00:05:41,2,4,1,3,17.0,0.11861111111111111,0.9950578703703704,1,1
196,97,P00097,purchase,5397,LIQUI MOLY PERU S.A.C.,19,LOS OLIVOS,18,LOS OLIVOS-001,129.0,120.0,ACEITE 5W30 MOLYGEN NEW GENERATION - 205.00 L,ACEITE,t,t,2.0,2.0,5700.0,1.0,0.0,6500.01,2026-04-28 17:30:12,2026-04-28 17:37:19,2026-04-29 17:30:12,2026-05-01 00:05:41,2,4,1,3,17.0,0.11861111111111111,0.9950578703703704,1,1
207,110,P00110,purchase,6797,INDUSTRIAS ALIMAX S.R.L.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,5712.0,5705.0,BOTA PVC XTREME T42,ADMINISTRACION,t,f,0.0,1.0,0.0,0.0,1.0,185.0,2026-05-02 15:16:44,2026-05-02 15:23:50,2026-05-02 15:16:44,2026-05-02 15:40:31,6,5,0,0,15.0,0.11833333333333333,-0.004930555555555555,1,0
251,110,P00110,purchase,6797,INDUSTRIAS ALIMAX S.R.L.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,5711.0,5704.0,BOTA PVC XTREME T41,ADMINISTRACION,t,f,0.0,0.0,0.0,,,,2026-05-02 15:16:44,2026-05-02 15:23:50,2026-05-02 15:16:44,2026-05-02 15:40:31,6,5,0,0,15.0,0.11833333333333333,-0.004930555555555555,1,0
254,110,P00110,purchase,6797,INDUSTRIAS ALIMAX S.R.L.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,5711.0,5704.0,BOTA PVC XTREME T41,ADMINISTRACION,t,f,1.0,1.0,185.0,,,,2026-05-02 15:16:44,2026-05-02 15:23:50,2026-05-02 15:16:44,2026-05-02 15:40:31,6,5,0,0,15.0,0.11833333333333333,-0.004930555555555555,1,0
206,109,P00109,purchase,6815,LEMAN'S DISTRIBUCIONES S.R.L.,23,AREQUIPA,17,AREQUIPA-001,6729.0,6722.0,FILTRO DE ACEITE - IHO-5071-0 / IHP,FILTRO/ACEITE,t,f,1.0,1.0,35.0,0.0,1.0,35.0,2026-05-02 14:43:14,2026-05-02 20:32:48,2026-05-02 14:43:14,2026-05-02 20:33:00,6,5,0,0,20.0,5.8261111111111115,-0.24275462962962963,1,0
228,108,P00108,purchase,6812,LA CASA DEL PERNO D & R E.I.R.L.,19,LOS OLIVOS,18,LOS OLIVOS-001,8244.0,8237.0,ARANDELA - 1.00 Unidades,INSUMOS,t,t,20.0,20.0,0.25,1.0,0.0,0.0,2026-05-02 14:26:36,2026-05-04 13:50:30,2026-05-03 14:26:36,2026-05-04 20:27:18,1,5,-1,0,13.0,47.39833333333333,-0.9749305555555555,1,1
229,108,P00108,purchase,6812,LA CASA DEL PERNO D & R E.I.R.L.,19,LOS OLIVOS,18,LOS OLIVOS-001,8246.0,8239.0,ARANDELA CON O-RING - 1.00 Unidades,INSUMOS,t,t,30.0,30.0,0.25,1.0,0.0,0.0,2026-05-02 14:26:36,2026-05-04 13:50:30,2026-05-03 14:26:36,2026-05-04 20:27:18,1,5,-1,0,13.0,47.39833333333333,-0.9749305555555555,1,1
230,108,P00108,purchase,6812,LA CASA DEL PERNO D & R E.I.R.L.,19,LOS OLIVOS,18,LOS OLIVOS-001,8248.0,8241.0,TUERCA - 1.00 Unidades,INSUMOS,t,t,50.0,50.0,0.25,1.0,0.0,0.0,2026-05-02 14:26:36,2026-05-04 13:50:30,2026-05-03 14:26:36,2026-05-04 20:27:18,1,5,-1,0,13.0,47.39833333333333,-0.9749305555555555,1,1
233,131,P00131,purchase,6824,MANGUERAS Y CONEXIONES PERU S.A.C. - MACPER S.A.C.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,7526.0,7519.0,MANGUERA PRENSADA,REPUESTO,t,f,1.0,1.0,15.0,0.0,1.0,15.0,2026-05-04 16:01:36,2026-05-04 16:57:23,2026-05-04 16:01:36,2026-05-04 19:26:39,1,5,0,0,16.0,0.9297222222222222,-0.038738425925925926,1,0
227,129,P00129,purchase,6738,VEGA GARCIA WILMER EUSEBIO,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,5579.0,5572.0,CANULA DE BOBINA - IH-16060,REPUESTO/CANULA,t,f,8.0,8.0,30.0,0.0,1.0,30.0,2026-05-02 17:24:26,2026-05-04 17:31:17,2026-05-02 17:24:26,2026-05-04 19:24:17,1,5,-2,0,17.0,48.11416666666667,-2.0047569444444444,1,0
272,133,P00133,purchase,6794,IMPORTACIONES Y SERVICIOS GERMANIA S.A.,19,LOS OLIVOS,18,LOS OLIVOS-001,8260.0,8253.0,FILTRO DE ACEITE ELEMENTO - ELH4216 / MECAFILTER,FILTRO/ACEITE DE ELEMENTO,t,f,1.0,1.0,26.16,,,,2026-05-04 17:30:32,2026-05-04 17:36:52,2026-05-04 17:30:32,2026-05-04 20:18:17,1,5,0,0,17.0,0.10555555555555556,-0.004398148148148148,1,0
273,133,P00133,purchase,6794,IMPORTACIONES Y SERVICIOS GERMANIA S.A.,19,LOS OLIVOS,18,LOS OLIVOS-001,8261.0,8254.0,FILTRO DE AIRE - ELP3638 / MECAFILTER,FILTRO/AIRE,t,f,1.0,1.0,25.98,,,,2026-05-04 17:30:32,2026-05-04 17:36:52,2026-05-04 17:30:32,2026-05-04 20:18:17,1,5,0,0,17.0,0.10555555555555556,-0.004398148148148148,1,0
231,130,P00130,purchase,6794,IMPORTACIONES Y SERVICIOS GERMANIA S.A.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,5637.0,5630.0,FILTRO DE AIRE - C37 100 / MANN FILTER,FILTRO/AIRE,t,f,1.0,1.0,71.685,0.0,1.0,71.685,2026-05-04 15:27:33,2026-05-04 17:45:17,2026-05-04 15:27:33,2026-05-04 19:12:41,1,5,0,0,17.0,2.2955555555555556,-0.09564814814814815,1,0
234,130,P00130,purchase,6794,IMPORTACIONES Y SERVICIOS GERMANIA S.A.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,8249.0,8242.0,FILTRO DE ACEITE ELEMENTO - ELH4335 / MECAFILTER,FILTRO/ACEITE DE ELEMENTO,t,f,1.0,1.0,15.1984,0.0,1.0,15.1984,2026-05-04 15:27:33,2026-05-04 17:45:17,2026-05-04 15:27:33,2026-05-04 19:12:41,1,5,0,0,17.0,2.2955555555555556,-0.09564814814814815,1,0
275,137,P00138,purchase,6791,IMPORTACIONES HILDEMARO E.I.R.L.,19,LOS OLIVOS,18,LOS OLIVOS-001,7960.0,7953.0,FILTRO DE AIRE - 51857956 / IHP,FILTRO/AIRE,t,f,6.0,6.0,13.5,,,,2026-05-04 19:05:55,2026-05-04 20:38:41,2026-05-04 19:05:55,2026-05-04 22:38:15,1,5,0,0,20.0,1.5461111111111112,-0.0644212962962963,1,0
276,139,P00140,purchase,6755,FEBA IMPORT S.A.C.,19,LOS OLIVOS,18,LOS OLIVOS-001,7380.0,7373.0,RADIADOR,REPUESTO,t,f,1.0,1.0,400.0,0.0,1.0,400.0,2026-05-04 20:15:01,2026-05-04 20:49:21,2026-05-04 20:15:01,2026-05-04 22:38:30,1,5,0,0,20.0,0.5722222222222222,-0.023842592592592592,1,0
274,136,P00137,purchase,6815,LEMAN'S DISTRIBUCIONES S.R.L.,23,AREQUIPA,17,AREQUIPA-001,6479.0,6472.0,FILTRO DE AIRE - A00031477 / TAKUMI,FILTRO/AIRE,t,f,1.0,1.0,25.0,0.0,1.0,25.0,2026-05-04 19:01:16,2026-05-04 23:04:38,2026-05-04 19:01:16,2026-05-05 14:30:27,1,5,0,1,23.0,4.056111111111111,-0.16900462962962962,1,0
280,132,P00132,purchase,7736,GETZ INDUSTRIAS DEL SUR SOCIEDAD ANONIMA CERRADA,23,AREQUIPA,17,AREQUIPA-001,8258.0,8251.0,PACK DE LIMPIEZA AUTOMOTRIZ,INSUMOS/KIT,t,f,1.0,1.0,330.0,0.0,1.0,330.0,2026-05-04 15:59:58,2026-05-05 00:36:07,2026-05-04 15:59:58,2026-05-05 00:36:39,2,5,-1,0,0.0,8.6025,-0.3584375,1,0
279,142,P00143,purchase,6791,IMPORTACIONES HILDEMARO E.I.R.L.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,7190.0,7183.0,FILTRO DE  AIRE - 12605566 / AUTOBOSS,FILTRO/AIRE,t,f,0.0,0.0,0.0,0.0,1.0,20.0,2026-05-04 23:55:16,2026-05-05 14:21:30,2026-05-04 23:55:16,2026-05-06 20:51:33,2,5,-1,1,14.0,14.437222222222223,-0.601550925925926,1,0
444,142,P00143,purchase,6791,IMPORTACIONES HILDEMARO E.I.R.L.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,6824.0,6817.0,FILTRO DE AIRE - IHA-0025/5 / IHP,FILTRO/AIRE,t,f,1.0,1.0,20.0,,,,2026-05-04 23:55:16,2026-05-05 14:21:30,2026-05-04 23:55:16,2026-05-06 20:51:33,2,5,-1,1,14.0,14.437222222222223,-0.601550925925926,1,0
277,140,P00141,purchase,6755,FEBA IMPORT S.A.C.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,7331.0,7324.0,KIT DE ACCESORIOS (FAJA DE ACCESORIOS + COMPLEMENTOS),REPUESTO,t,f,1.0,1.0,300.0,0.0,1.0,300.0,2026-05-04 20:51:10,2026-05-05 14:49:26,2026-05-04 20:51:10,2026-05-06 20:47:57,2,5,-1,1,14.0,17.97111111111111,-0.7487962962962963,1,0
289,146,P00147,purchase,6735,DILCIMPORT S.R.L.,23,AREQUIPA,17,AREQUIPA-001,8289.0,8282.0,PROBADOR DE TUBERIAS DIESEL - 1.00 Unidades,HERRAMIENTA/DIAGNOSTICO,t,t,1.0,1.0,399.0,1.0,0.0,399.0,2026-05-05 15:25:05,2026-05-05 15:28:35,2026-05-06 15:25:05,2026-05-05 22:54:52,2,5,1,0,15.0,0.058333333333333334,0.9975694444444444,1,1
313,148,P00149,purchase,6838,MULTISERVICIOS AUTOPRO SOLUTIONS E.I.R.L.,19,LOS OLIVOS,18,LOS OLIVOS-001,8314.0,8307.0,FILTRO DE ACEITE - M22 101210-B02 / USA PARTS,FILTRO/ACEITE,t,f,6.0,6.0,11.02,,,,2026-05-05 16:35:40,2026-05-05 16:42:32,2026-05-05 16:35:40,2026-05-06 14:19:55,2,5,0,1,16.0,0.11444444444444445,-0.004768518518518518,1,0
290,147,P00148,purchase,6791,IMPORTACIONES HILDEMARO E.I.R.L.,19,LOS OLIVOS,18,LOS OLIVOS-001,6878.0,6871.0,FILTRO DE ACEITE ELEMENTO - IHO-10560 / IHP,FILTRO/ACEITE DE ELEMENTO,t,f,6.0,6.0,11.0,,,,2026-05-05 16:33:06,2026-05-05 16:43:34,2026-05-05 16:33:06,2026-05-05 16:52:13,2,5,0,0,16.0,0.17444444444444446,-0.007268518518518519,1,0
291,149,P00150,purchase,6780,HERRAMIENTAS DIESEL & SERVICE MRH EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,5931.0,5924.0,DADO TUBULAR POLIGONAL 1/2X11 PCS - TOPTUL,HERRAMIENTA,t,f,0.0,0.0,0.0,0.0,1.0,200.0,2026-05-05 17:02:10,2026-05-05 17:34:34,2026-05-05 17:02:10,2026-05-06 21:15:28,2,5,0,1,17.0,0.54,-0.0225,1,0
445,149,P00150,purchase,6780,HERRAMIENTAS DIESEL & SERVICE MRH EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,5908.0,5901.0,HERRAMIENTA PROBADORA DE PRESION (ACOPLES),ADMINISTRACION / HERRAMIENTA,t,f,1.0,1.0,200.0,,,,2026-05-05 17:02:10,2026-05-05 17:34:34,2026-05-05 17:02:10,2026-05-06 21:15:28,2,5,0,1,17.0,0.54,-0.0225,1,0
300,163,P00164,purchase,6788,IMPORTACION Y DISTRIBUCION DE REPUESTOS F & D E.I.R.L.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,7673.0,7666.0,BUJIAS PUNTA DE PLATINUM - LZKAR6AP-11-BR / NGK,BUJIA/PLATINUM,t,f,0.0,0.0,0.0,0.0,1.0,140.0,2026-05-05 19:33:37,2026-05-05 19:41:46,2026-05-05 19:33:37,2026-05-06 23:06:43,2,5,0,1,19.0,0.13583333333333333,-0.005659722222222222,1,0
456,163,P00164,purchase,6788,IMPORTACION Y DISTRIBUCION DE REPUESTOS F & D E.I.R.L.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,8384.0,8377.0,BUJIA PUNTA IRIDIUM - LDK8RTIP / TORCH,BUJIA/IRIDIUM,t,f,2.0,2.0,140.0,,,,2026-05-05 19:33:37,2026-05-05 19:41:46,2026-05-05 19:33:37,2026-05-06 23:06:43,2,5,0,1,19.0,0.13583333333333333,-0.005659722222222222,1,0
327,164,P00165,purchase,6791,IMPORTACIONES HILDEMARO E.I.R.L.,19,LOS OLIVOS,18,LOS OLIVOS-001,8320.0,8313.0,FILTRO DE ACEITE ELEMENTO - IHO-JS1 / IHP,FILTRO/ACEITE DE ELEMENTO,t,f,6.0,6.0,11.0,,,,2026-05-05 19:53:07,2026-05-05 20:02:51,2026-05-05 19:53:07,2026-05-06 14:44:46,2,5,0,1,20.0,0.1622222222222222,-0.006759259259259259,1,0
301,150,P00151,purchase,6794,IMPORTACIONES Y SERVICIOS GERMANIA S.A.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,5638.0,5631.0,FILTRO DE AIRE - C24025 / MANN FILTER,FILTRO/AIRE,t,f,1.0,1.0,53.06,0.0,1.0,53.06,2026-05-05 17:30:27,2026-05-05 21:18:59,2026-05-05 17:30:27,2026-05-06 21:18:25,2,5,0,1,21.0,3.8088888888888888,-0.1587037037037037,1,0
302,150,P00151,purchase,6794,IMPORTACIONES Y SERVICIOS GERMANIA S.A.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,5631.0,5624.0,FILTRO DE ACEITE - HU6014/1Z / MANN FILTER,FILTRO/ACEITE,t,f,1.0,1.0,56.06,0.0,1.0,56.06,2026-05-05 17:30:27,2026-05-05 21:18:59,2026-05-05 17:30:27,2026-05-06 21:18:25,2,5,0,1,21.0,3.8088888888888888,-0.1587037037037037,1,0
303,166,P00167,purchase,5397,LIQUI MOLY PERU S.A.C.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,8319.0,8312.0,ACEITE 0W20 MOLYGEN NEW GENERATION - 1.00 L,ACEITE,t,t,12.0,12.0,43.0,1.0,0.0,43.0,2026-05-05 21:12:55,2026-05-05 21:19:16,2026-05-06 21:12:55,2026-05-08 16:27:22,2,5,1,3,21.0,0.10583333333333333,0.9955902777777778,1,1
304,166,P00167,purchase,5397,LIQUI MOLY PERU S.A.C.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,8199.0,8192.0,ACEITE 5W30 SPECIAL TEC AA - 5.00 L,ACEITE,t,t,4.0,4.0,200.0,1.0,0.0,200.0,2026-05-05 21:12:55,2026-05-05 21:19:16,2026-05-06 21:12:55,2026-05-08 16:27:22,2,5,1,3,21.0,0.10583333333333333,0.9955902777777778,1,1
305,167,P00168,purchase,7943,REPUESTOS CCORI MOTOR'S E.I.R.L.,23,AREQUIPA,17,AREQUIPA-001,7337.0,7330.0,PASTILLAS DE FRENO DELANTEROS,REPUESTO,t,f,1.0,1.0,120.0,0.0,1.0,120.0,2026-05-05 21:20:45,2026-05-05 21:59:41,2026-05-05 21:20:45,2026-05-06 13:35:14,2,5,0,1,21.0,0.6488888888888888,-0.027037037037037037,1,0
306,167,P00168,purchase,7943,REPUESTOS CCORI MOTOR'S E.I.R.L.,23,AREQUIPA,17,AREQUIPA-001,7325.0,7318.0,PASTILLAS DE FRENO POSTERIORES,REPUESTO,t,f,1.0,1.0,120.0,0.0,1.0,120.0,2026-05-05 21:20:45,2026-05-05 21:59:41,2026-05-05 21:20:45,2026-05-06 13:35:14,2,5,0,1,21.0,0.6488888888888888,-0.027037037037037037,1,0
307,168,P00169,purchase,7943,REPUESTOS CCORI MOTOR'S E.I.R.L.,23,AREQUIPA,17,AREQUIPA-001,7440.0,7433.0,TAPA DE VALVULA,REPUESTO,t,f,1.0,1.0,95.0,0.0,1.0,95.0,2026-05-05 21:23:15,2026-05-05 21:59:47,2026-05-05 21:23:15,2026-05-06 13:41:40,2,5,0,1,21.0,0.6088888888888889,-0.02537037037037037,1,0
309,172,P00173,purchase,7943,REPUESTOS CCORI MOTOR'S E.I.R.L.,23,AREQUIPA,17,AREQUIPA-001,7364.0,7357.0,VALVULA PCV,REPUESTO,t,f,1.0,1.0,38.0,0.0,1.0,38.0,2026-05-06 14:07:11,2026-05-06 14:10:40,2026-05-06 14:07:11,2026-05-06 14:10:47,3,5,0,0,14.0,0.058055555555555555,-0.0024189814814814816,1,0
315,170,P00171,purchase,6849,PANUTS VINOS MEMORABLES S.A.C.,19,LOS OLIVOS,18,LOS OLIVOS-001,7772.0,7765.0,CERVEZA SIN ALCOHOL FREEDAM 250 ML,ADMINISTRACION,t,f,14.0,14.0,49.9,0.0,1.0,0.0,2026-05-06 13:55:36,2026-05-06 14:33:39,2026-05-06 13:55:36,2026-05-09 17:26:25,3,5,0,3,14.0,0.6341666666666667,-0.02642361111111111,1,0
459,175,P00176,purchase,6794,IMPORTACIONES Y SERVICIOS GERMANIA S.A.,23,AREQUIPA,17,AREQUIPA-001,5660.0,5653.0,FILTRO DE AIRE - C29021 / MANN FILTER,FILTRO/AIRE,t,f,1.0,1.0,73.83,0.0,1.0,57.36,2026-05-06 14:27:46,2026-05-06 14:45:31,2026-05-06 14:27:46,2026-05-07 15:52:42,3,5,0,1,14.0,0.29583333333333334,-0.012326388888888888,1,0
389,177,P00178,purchase,6869,REPUESTERA Y MAS SOCIEDAD ANONIMA CERRADA,19,LOS OLIVOS,18,LOS OLIVOS-001,8326.0,8319.0,BUJIA PUNTA COBRE - BKR6E-11 / NGK,BUJIA/COBRE,t,f,16.0,16.0,7.5,,,,2026-05-06 15:15:14,2026-05-06 15:36:00,2026-05-06 15:15:14,2026-05-06 17:11:21,3,5,0,0,15.0,0.3461111111111111,-0.014421296296296297,1,0
310,171,P00172,purchase,6794,IMPORTACIONES Y SERVICIOS GERMANIA S.A.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,6937.0,6930.0,FILTRO DE ACEITE - 03C-115-561H / IHP,FILTRO/ACEITE,t,f,0.0,0.0,75.09,0.0,1.0,75.09,2026-05-06 14:07:04,2026-05-06 15:36:15,2026-05-06 14:07:04,2026-05-06 21:25:09,3,5,0,0,15.0,1.486388888888889,-0.06193287037037037,1,0
311,171,P00172,purchase,6794,IMPORTACIONES Y SERVICIOS GERMANIA S.A.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,6742.0,6735.0,FILTRO DE AIRE  - 23150-35300 / IHP,FILTRO/AIRE,t,f,0.0,0.0,105.12,0.0,1.0,105.12,2026-05-06 14:07:04,2026-05-06 15:36:15,2026-05-06 14:07:04,2026-05-06 21:25:09,3,5,0,0,15.0,1.486388888888889,-0.06193287037037037,1,0
393,171,P00172,purchase,6794,IMPORTACIONES Y SERVICIOS GERMANIA S.A.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,8323.0,8316.0,FILTRO DE CABINA - 64119237555-020(37114) / FEBI,FILTRO/CABINA,t,f,0.0,0.0,0.0,,,,2026-05-06 14:07:04,2026-05-06 15:36:15,2026-05-06 14:07:04,2026-05-06 21:25:09,3,5,0,0,15.0,1.486388888888889,-0.06193287037037037,1,0
